afsc,label,text_norm,source_doc,evidence,page,chunk_idx,extractor_version
1N4,S,Employing reverse engineering and digital forensic techniques when required,llm,Employing reverse engineering and digital forensic techniques when required,,2,llm_v0
1N4,S,"Building and using indicators, signatures, and analytic queries to detect malicious activity",llm,"Building and using indicators, signatures, and analytic queries to detect malicious activity",,2,llm_v0
1N4,S,Documenting analytic processes and maintaining traceability of intelligence products,llm,Documenting analytic processes and maintaining traceability of intelligence products,,2,llm_v0
1N4,A,Analyze complex technical and intelligence data to derive actionable insights,llm,Analyze complex technical and intelligence data to derive actionable insights,,2,llm_v0
1N4,A,Synthesize disparate sources of information to support mission outcomes,llm,Synthesize disparate sources of information to support mission outcomes,,2,llm_v0
1N4,A,Innovate and adapt tradecraft in response to evolving threats,llm,Innovate and adapt tradecraft in response to evolving threats,,2,llm_v0
1N4,A,Communicate clearly and succinctly in written and verbal formats for varied audiences,llm,Communicate clearly and succinctly in written and verbal formats for varied audiences,,2,llm_v0
1N4,A,Exercise sound judgment and make timely decisions under operational constraints,llm,Exercise sound judgment and make timely decisions under operational constraints,,2,llm_v0
1N4,A,"Work effectively in cross-functional, joint, and IC team environments",llm,"Work effectively in cross-functional, joint, and IC team environments",,2,llm_v0
1N4,A,Maintain high attention to detail and accuracy in intelligence production,llm,Maintain high attention to detail and accuracy in intelligence production,,2,llm_v0
1N4,A,"Prioritize and manage multiple tasks in dynamic, time-sensitive operations",llm,"Prioritize and manage multiple tasks in dynamic, time-sensitive operations",,2,llm_v0
1N4,A,Safeguard sensitive information and operate within cryptologic and legal authorities,llm,Safeguard sensitive information and operate within cryptologic and legal authorities,,2,llm_v0
1N4,A,"Detect patterns, anomalies, and indicators in network traffic and system behavior",llm,"Detect patterns, anomalies, and indicators in network traffic and system behavior",,2,llm_v0
1N4,A,Translate commander and mission needs into focused intelligence support,llm,Translate commander and mission needs into focused intelligence support,,2,llm_v0
1N4,A,Assess risk and impact of cyber threats to inform tactical through strategic decisions,llm,Assess risk and impact of cyber threats to inform tactical through strategic decisions,,2,llm_v0
1N4,K,Global communications procedures,llm,Global communications procedures,,3,llm_v0
1N4,K,Intelligence analytical techniques and methodologies,llm,Intelligence analytical techniques and methodologies,,3,llm_v0
1N4,K,Organization of the national intelligence structure,llm,Organization of the national intelligence structure,,3,llm_v0
1N4,K,Intelligence organizations and systems,llm,Intelligence organizations and systems,,3,llm_v0
1N4,K,Information Operations doctrine and concepts,llm,Information Operations doctrine and concepts,,3,llm_v0
1N4,K,Organization of designated military forces (order of battle),llm,Organization of designated military forces (order of battle),,3,llm_v0
1N4,K,World geography relevant to operations,llm,World geography relevant to operations,,3,llm_v0
1N4,K,"Intelligence collection and reporting systems, principles, methods, and procedures",llm,"Intelligence collection and reporting systems, principles, methods, and procedures",,3,llm_v0
1N4,K,Principles of effective writing,llm,Principles of effective writing,,3,llm_v0
1N4,K,Standards for oral and written intelligence presentations,llm,Standards for oral and written intelligence presentations,,3,llm_v0
1N4,K,"Directives for handling, disseminating, and safeguarding classified information",llm,"Directives for handling, disseminating, and safeguarding classified information",,3,llm_v0
1N4,K,"Statistics and applied mathematics (algebra, geometry) fundamentals",llm,"Statistics and applied mathematics (algebra, geometry) fundamentals",,3,llm_v0
1N4,K,Computer applications used in analysis,llm,Computer applications used in analysis,,3,llm_v0
1N4,K,Digital network analysis fundamentals,llm,Digital network analysis fundamentals,,3,llm_v0
1N4,K,Cyber analysis fundamentals,llm,Cyber analysis fundamentals,,3,llm_v0
1N4,K,Space warfighter intelligence fundamentals (USSF),llm,Space warfighter intelligence fundamentals (USSF),,3,llm_v0
1N4,S,Apply analytical techniques to intelligence problems,llm,Apply analytical techniques to intelligence problems,,3,llm_v0
1N4,S,"Collect, process, and report intelligence in accordance with procedures",llm,"Collect, process, and report intelligence in accordance with procedures",,3,llm_v0
1N4,S,"Write clear, concise intelligence products",llm,"Write clear, concise intelligence products",,3,llm_v0
1N4,S,Deliver oral and written intelligence briefings,llm,Deliver oral and written intelligence briefings,,3,llm_v0
1N4,S,"Handle, disseminate, and safeguard classified material per directives",llm,"Handle, disseminate, and safeguard classified material per directives",,3,llm_v0
1N4,S,Conduct digital network analysis,llm,Conduct digital network analysis,,3,llm_v0
1N4,S,Perform cyber network analysis,llm,Perform cyber network analysis,,3,llm_v0
1N4,S,Perform cryptologic activities,llm,Perform cryptologic activities,,3,llm_v0
1N4,S,Use computer applications and analytic tools,llm,Use computer applications and analytic tools,,3,llm_v0
1N4,S,Supervise cryptologic activities,llm,Supervise cryptologic activities,,3,llm_v0
1N4,A,Gain and maintain required technical knowledge and qualifications,llm,Gain and maintain required technical knowledge and qualifications,,3,llm_v0
1N4,A,"Analyze complex, multi-source information to produce assessments",llm,"Analyze complex, multi-source information to produce assessments",,3,llm_v0
1N4,A,Communicate clearly and effectively in speech and writing,llm,Communicate clearly and effectively in speech and writing,,3,llm_v0
1N4,A,Adhere to strict security and information-handling protocols,llm,Adhere to strict security and information-handling protocols,,3,llm_v0
1N4,A,Operate within joint and national intelligence organizational structures,llm,Operate within joint and national intelligence organizational structures,,3,llm_v0
1N4,A,Lead and oversee cryptologic activities,llm,Lead and oversee cryptologic activities,,3,llm_v0
1N4,K,Air Force Cybersecurity Program Management (AFI 17-130),llm,Air Force Cybersecurity Program Management (AFI 17-130),,4,llm_v0
1N4,K,Air Force computer/cybersecurity procedures (AFMAN 17-1301),llm,Air Force computer/cybersecurity procedures (AFMAN 17-1301),,4,llm_v0
1N4,K,DoD Personnel Security Program and T5 investigation requirements (DoDM 5200.02; AFMAN 16-1405),llm,DoD Personnel Security Program and T5 investigation requirements (DoDM 5200.02; AFMAN 16-1405),,4,llm_v0
1N4,K,Intelligence Community access eligibility standards (ICD 704),llm,Intelligence Community access eligibility standards (ICD 704),,4,llm_v0
1N4,K,Handling requirements for T5 information and classified environments,llm,Handling requirements for T5 information and classified environments,,4,llm_v0
1N4,K,Counterintelligence polygraph purpose and requirements,llm,Counterintelligence polygraph purpose and requirements,,4,llm_v0
1N4,K,Joint Cyber Analysis course subject matter fundamentals,llm,Joint Cyber Analysis course subject matter fundamentals,,4,llm_v0
1N4,S,Maintain local network access in accordance with AFI 17-130 and AFMAN 17-1301,llm,Maintain local network access in accordance with AFI 17-130 and AFMAN 17-1301,,4,llm_v0
1N4,S,Apply security policies to operate on classified systems and networks,llm,Apply security policies to operate on classified systems and networks,,4,llm_v0
1N4,S,Comply with and document T5 investigation and adjudication processes,llm,Comply with and document T5 investigation and adjudication processes,,4,llm_v0
1N4,S,"Complete mandatory training (e.g., Joint Cyber Analysis course) and apply learned procedures",llm,"Complete mandatory training (e.g., Joint Cyber Analysis course) and apply learned procedures",,4,llm_v0
1N4,S,Follow CI polygraph testing protocols and administrative requirements,llm,Follow CI polygraph testing protocols and administrative requirements,,4,llm_v0
1N4,S,Implement customer access eligibility requirements,llm,Implement customer access eligibility requirements,,4,llm_v0
1N4,S,Adhere to access control and information protection procedures,llm,Adhere to access control and information protection procedures,,4,llm_v0
1N4,A,Obtain and maintain T5 security clearance or interim eligibility,llm,Obtain and maintain T5 security clearance or interim eligibility,,4,llm_v0
1N4,A,Successfully pass a CI polygraph when required,llm,Successfully pass a CI polygraph when required,,4,llm_v0
1N4,A,Access and work within T5/classified environments,llm,Access and work within T5/classified environments,,4,llm_v0
1N4,A,"Maintain eligibility for mission systems, networks, and facilities",llm,"Maintain eligibility for mission systems, networks, and facilities",,4,llm_v0
1N4,A,Learn and interpret complex security guidance and standards,llm,Learn and interpret complex security guidance and standards,,4,llm_v0
1N4,A,Sustain trustworthiness and reliability under continuous security evaluation,llm,Sustain trustworthiness and reliability under continuous security evaluation,,4,llm_v0
1N4,A,Meet cognitive/aptitude standards as measured by ASVAB/TAPAS,llm,Meet cognitive/aptitude standards as measured by ASVAB/TAPAS,,4,llm_v0
2A3,K,"Tactical aircraft systems and structures (engines, hydraulics, related systems)",llm,"Tactical aircraft systems and structures (engines, hydraulics, related systems)",,0,llm_v0
2A3,K,"Aircraft maintenance theory, procedures, and policies",llm,"Aircraft maintenance theory, procedures, and policies",,0,llm_v0
2A3,K,"Inspection types and criteria (preflight, postflight, thru-flight, special, phase)",llm,"Inspection types and criteria (preflight, postflight, thru-flight, special, phase)",,0,llm_v0
